"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"FBgn0029958","FBgn0029958",0.837333709184752,1,-89.6857410872772,-91.0698130669175,13,7,1671.15024028185,0,0,0,FALSE
"FBgn0029959","FBgn0029959",0.291148968300589,0.885120417386341,-101.841903943518,-105.508387257959,13,7,1485.07313810565,0,0,0,FALSE
"FBgn0029963","FBgn0029963",0.0787210030586589,0.495348546116353,-106.74872899034,-112.413303846498,13,7,1036.2188168282,0,0,0,FALSE
"FBgn0029964","FBgn0029964",0.119346664777334,0.586802822925862,-83.6058920162741,-88.6701075342866,13,7,250.050833149417,0,0,0,FALSE
"FBgn0029966","FBgn0029966",0.311205695797248,0.917474011753987,-66.8349471486068,-70.3876700220872,13,7,57.7605585683752,0,0,0,FALSE
"FBgn0029969","FBgn0029969",0.693859275486865,1,-113.131198668784,-115.067694432795,13,7,2739.91927359994,0,0,0,FALSE
"FBgn0029970","FBgn0029970",0.727347777894141,1,-74.5426550751724,-76.3548706473324,13,7,62.3764182143,0,0,0,FALSE
"FBgn0029974","FBgn0029974",0.75598364201809,1,-41.403116117012,-43.107809903863,13,7,9.6485008307088,0,0,0,FALSE
"FBgn0029975","FBgn0029975",0.673456908674776,1,-151.847850913163,-153.859745613784,13,7,32567.1731530554,0,0,0,FALSE
"FBgn0029976","FBgn0029976",0.601022035130458,1,-105.492883609417,-107.774114713463,13,7,2000.02146565252,0,0,0,FALSE
"FBgn0029979","FBgn0029979",0.0163318947095717,0.265072650834189,-112.238922899783,-120.01805811313,13,7,2760.02381856046,0,0,0,FALSE
"FBgn0029980","FBgn0029980",0.995734642234565,1,-81.877957112854,-82.1969029918901,13,7,534.151548131363,0,0,0,FALSE
"FBgn0029986","FBgn0029986",0.0191268262602783,0.281041918281928,-80.4924798091558,-88.0671243645901,13,7,129.143503577863,0,0,0,FALSE
"FBgn0029987","FBgn0029987",0.335550898165447,0.946934881749293,-73.5321110436062,-76.9539251622958,13,7,131.972259519728,0,0,0,FALSE
"FBgn0029989","FBgn0029989",0.0489853252812993,0.408312348069723,-93.6024063052981,-99.9262306121118,13,7,399.445948675297,0,0,0,FALSE
"FBgn0029990","FBgn0029990",0.852411040259847,1,-170.196718741804,-171.517024376239,13,7,67668.2653133073,0,0,0,FALSE
"FBgn0029992","FBgn0029992",0.0336046137237164,0.3544395813081,-93.4768614582288,-100.309598151141,13,7,974.266446450177,0,0,0,FALSE
"FBgn0029993","FBgn0029993",0.0715361115476295,0.475854875002332,-105.52777026702,-111.327274143032,13,7,952.094803314486,0,0,0,FALSE
"FBgn0029994","FBgn0029994",0.828763167178463,1,-122.641353585605,-124.060864507716,13,7,5037.67674026965,0,0,0,FALSE
"FBgn0029996","FBgn0029996",0.108103106883505,0.563817375128618,-113.505891745262,-118.715082449402,13,7,3845.19508949027,0,0,0,FALSE
"FBgn0029997","FBgn0029997",0.620691148110175,1,-86.7767505442557,-88.9842961402474,13,7,411.415560587214,0,0,0,FALSE
"FBgn0029999","FBgn0029999",0.998264586164024,1,-73.1620719339683,-73.3933578862787,13,7,327.240767822017,0,0,0,FALSE
"FBgn0030000","FBgn0030000",0.863130923659138,1,-77.3827641695407,-78.6564406678931,13,7,321.991046351092,0,0,0,FALSE
"FBgn0030001","FBgn0030001",0.894800751172127,1,-57.2457808622206,-58.3733574828866,13,7,27.3621866201033,0,0,0,FALSE
"FBgn0030003","FBgn0030003",0.99560574295138,1,-91.1880043052159,-91.5104049602433,13,7,720.432707965491,0,0,0,FALSE
"FBgn0030004","FBgn0030004",0.0698369447156343,0.471118750191759,-105.154153464144,-110.987383810633,13,7,1133.62491747118,0,0,0,FALSE
"FBgn0030005","FBgn0030005",0.935001561566837,1,-66.4817331915049,-67.3946373385168,13,7,37.3409996662794,0,0,0,FALSE
"FBgn0030006","FBgn0030006",0.805432369562942,1,-75.9320286641788,-77.4456005572133,13,7,330.07772124754,0,0,0,FALSE
"FBgn0030007","FBgn0030007",0.052543457840091,0.420954991060821,-87.0521490456059,-93.2799463315472,13,7,1173.05378763764,0,0,0,FALSE
"FBgn0030008","FBgn0030008",0.999976925941295,1,-69.6967654455459,-69.7491787618857,13,7,214.591692217241,0,0,0,FALSE
"FBgn0030010","FBgn0030010",0.887096760141606,1,-71.2773020653633,-72.4417842909839,13,7,139.737361681634,0,0,0,FALSE
"FBgn0030011","FBgn0030011",0.997669333475409,1,-60.4283455629308,-60.6851343633044,13,7,88.9207392324557,0,0,0,FALSE
"FBgn0030012","FBgn0030012",0.999881586968417,1,-74.5114649282846,-74.6027511986704,13,7,225.879305252473,0,0,0,FALSE
"FBgn0030013","FBgn0030013",0.769768251532308,1,-103.940944578181,-105.593208309777,13,7,1018.72212254192,0,0,0,FALSE
"FBgn0030014","FBgn0030014",0.25572741641019,0.832988424410581,-94.8384694173897,-98.7216337871679,13,7,501.522889158474,0,0,0,FALSE
"FBgn0030015","FBgn0030015",0.354972649435341,0.972176037932627,-100.102046837349,-103.424321795324,13,7,595.335791791756,0,0,0,FALSE
"FBgn0030017","FBgn0030017",0.22615475703752,0.785427842955453,-71.3176238155652,-75.400890981585,13,7,219.695037504323,0,0,0,FALSE
"FBgn0030018","FBgn0030018",0.00508194905723226,0.148027492629577,-97.3085640611056,-106.562210513411,13,7,1001.40554062554,0,0,0,FALSE
"FBgn0030025","FBgn0030025",0.833209116666549,1,-93.6092216415462,-95.0104156400859,13,7,831.593567475325,0,0,0,FALSE
"FBgn0030026","FBgn0030026",0.546192752252954,1,-92.7262481518232,-95.216979934695,13,7,876.196311534682,0,0,0,FALSE
"FBgn0030027","FBgn0030027",0.999991927375371,1,-49.2516481317712,-49.2884366746988,13,7,20.9937237295314,0,0,0,FALSE
"FBgn0030028","FBgn0030028",0.992109801615521,1,-62.2272730879075,-62.626598367316,13,7,70.9576747952779,0,0,0,FALSE
"FBgn0030029","FBgn0030029",0.529288135489729,1,-68.2419350505035,-70.7988920472053,13,7,178.504257385976,0,0,0,FALSE
"FBgn0030030","FBgn0030030",0.0314445046289641,0.343997967437019,-93.0148140989991,-99.9361219358912,13,7,960.581494538621,0,0,0,FALSE
"FBgn0030033","FBgn0030033",0.0891258473827409,0.521640164473708,-118.159047605502,-123.64697009652,13,7,1995.5464958101,0,0,0,FALSE
"FBgn0030034","FBgn0030034",0.0136446748790553,0.253740215579564,-89.9457647610644,-97.9559850066906,13,7,817.669265083549,0,0,0,FALSE
"FBgn0030035","FBgn0030035",0.50342416856323,1,-94.9339068842525,-97.5941054721514,13,7,1501.11351506575,0,0,0,FALSE
"FBgn0030037","FBgn0030037",0.433671334862888,1,-85.7386623830247,-88.6922371029418,13,7,1324.95937855747,0,0,0,FALSE
"FBgn0030038","FBgn0030038",0.447522120981516,1,-111.704017015417,-114.597286324943,13,7,4814.31054992093,0,0,0,FALSE
"FBgn0030039","FBgn0030039",0.363359434080718,0.979615355300787,-86.3735305816632,-89.6540218303274,13,7,628.456537788047,0,0,0,FALSE
"FBgn0030040","FBgn0030040",0.891068076423449,1,-123.849340386352,-124.994925030053,13,7,1692.67111459974,0,0,0,FALSE
"FBgn0030041","FBgn0030041",0.659868320591267,1,-145.380799121878,-147.442916766332,13,7,12244.3296742305,0,0,0,FALSE
"FBgn0030048","FBgn0030048",0.735483714290236,1,-78.2714833895324,-80.0533056669813,13,7,376.951458077655,0,0,0,FALSE
"FBgn0030049","FBgn0030049",0.604109821776359,1,-116.534956263053,-118.804579357259,13,7,2538.32635027265,0,0,0,FALSE
"FBgn0030050","FBgn0030050",0.849146154563013,1,-95.8945864592364,-97.2288687500475,13,7,282.279529159799,0,0,0,FALSE
"FBgn0030051","FBgn0030051",0.922340446228212,1,-80.5851442858579,-81.5706765764146,13,7,238.435891479267,0,0,0,FALSE
"FBgn0030052","FBgn0030052",0.163715926251865,0.671110689492057,-102.78202852246,-107.371928196878,13,7,1697.86811982942,0,0,0,FALSE
"FBgn0030053","FBgn0030053",0.835186110608943,1,-91.8624098409942,-93.2554128859559,13,7,1082.46936325424,0,0,0,FALSE
"FBgn0030054","FBgn0030054",0.0108825996990906,0.223772457542388,-77.1184826880527,-85.4171713216842,13,7,250.771740640557,0,0,0,FALSE
"FBgn0030055","FBgn0030055",0.00831745319215618,0.192090717307095,-82.1450535465048,-90.7835405216752,13,7,677.420977855864,0,0,0,FALSE
"FBgn0030056","FBgn0030056",0.537171274874629,1,-111.200699418672,-113.726660163053,13,7,2644.67131249575,0,0,0,FALSE
"FBgn0030057","FBgn0030057",0.815751679656841,1,-85.6457363548214,-87.1180992987967,13,7,656.868371375468,0,0,0,FALSE
"FBgn0030058","FBgn0030058",0.0183004278972443,0.273644897202364,-89.4858453356006,-97.1178033487818,13,7,356.543180337131,0,0,0,FALSE
"FBgn0030060","FBgn0030060",0.827548904359722,1,-104.710421874237,-106.134911434696,13,7,1322.23752154929,0,0,0,FALSE
"FBgn0030061","FBgn0030061",0.902226488746675,1,-85.0081626778462,-86.0991405583382,13,7,760.02032988401,0,0,0,FALSE
"FBgn0030063","FBgn0030063",0.991274789863185,1,-81.3838147890595,-81.7982912550735,13,7,315.180912916435,0,0,0,FALSE
"FBgn0030065","FBgn0030065",0.000780625673526476,0.050561117001707,-82.4594955821972,-93.9833963304502,13,7,562.046832767328,0,0,0,FALSE
"FBgn0030066","FBgn0030066",0.995747227998469,1,-83.6774727780258,-83.996077949266,13,7,591.420222959449,0,0,0,FALSE
"FBgn0030067","FBgn0030067",0.997315470592357,1,-87.9806801015577,-88.2507400998384,13,7,531.725895887091,0,0,0,FALSE
"FBgn0030071","FBgn0030071",0.0447645060112603,0.397487240124082,-63.7996410462463,-70.2462147477387,13,7,50.364218529629,0,0,0,FALSE
"FBgn0030073","FBgn0030073",0.112353732376902,0.57034269500901,-73.5653476840707,-78.7182102876655,13,7,201.804980378412,0,0,0,FALSE
"FBgn0030077","FBgn0030077",0.966139434216478,1,-73.2009017534497,-73.8985869748499,13,7,119.313200002383,0,0,0,FALSE
"FBgn0030078","FBgn0030078",0.0250434206114449,0.316879304067759,-56.4312964638228,-63.6537018389019,13,7,45.3687169881966,0,0,0,FALSE
"FBgn0030081","FBgn0030081",0.561770085031432,1,-68.940464239441,-71.3709282284361,13,7,205.872753166134,0,0,0,FALSE
"FBgn0030082","FBgn0030082",0.742533378169361,1,-77.2481983589077,-79.0035941309365,13,7,476.567050849848,0,0,0,FALSE
"FBgn0030085","FBgn0030085",0.444557583676763,1,-90.2007089858284,-93.1067898416548,13,7,468.479362072733,0,0,0,FALSE
"FBgn0030086","FBgn0030086",0.000362962230408891,0.0287150288837045,-97.4134953341682,-109.841823315144,13,7,2541.58118217296,0,0,0,FALSE
"FBgn0030087","FBgn0030087",0.318979320286487,0.92739012597848,-137.324086103673,-140.834206930105,13,7,10404.166591685,0,0,0,FALSE
"FBgn0030088","FBgn0030088",0.670349947177706,1,-76.1128910089941,-78.1362653842078,13,7,466.384106565341,0,0,0,FALSE
"FBgn0030089","FBgn0030089",0.119710670213058,0.586942757350646,-111.539569040642,-116.599298293987,13,7,2694.49559487554,0,0,0,FALSE
"FBgn0030090","FBgn0030090",0.974546920343588,1,-52.546199356428,-53.1692452330149,13,7,48.1699399319632,0,0,0,FALSE
"FBgn0030091","FBgn0030091",0.317370550264228,0.925091551904658,-81.574459366426,-85.0933325338012,13,7,571.15180751514,0,0,0,FALSE
"FBgn0030092","FBgn0030092",0.998036445883491,1,-70.1474403214523,-70.3890631576566,13,7,246.588038886968,0,0,0,FALSE
"FBgn0030093","FBgn0030093",0.718788601737249,1,-104.691982621839,-106.536069843767,13,7,1806.27546205616,0,0,0,FALSE
"FBgn0030096","FBgn0030096",0.30648839941885,0.911007653802198,-77.6951799477199,-81.2741464897522,13,7,516.031810414487,0,0,0,FALSE
"FBgn0030098","FBgn0030098",0.983520386826772,1,-110.496950898799,-111.023484172992,13,7,609.762245937284,0,0,0,FALSE
"FBgn0030099","FBgn0030099",0.669284133245872,1,-83.8769443877381,-85.9042570707052,13,7,644.401881923288,0,0,0,FALSE
"FBgn0030100","FBgn0030100",0.67660026943809,1,-58.3143255862012,-60.3146069124882,13,7,81.05806089776,0,0,0,FALSE
"FBgn0030101","FBgn0030101",0.358167907376947,0.976333503406538,-98.4934281197538,-101.799702699241,13,7,1012.84633575583,0,0,0,FALSE
"FBgn0030102","FBgn0030102",0.567914972981994,1,-102.383010120926,-104.789879724797,13,7,928.185238667725,0,0,0,FALSE
"FBgn0030103","FBgn0030103",0.707560588854571,1,-83.830699328327,-85.7164691307254,13,7,331.356481039326,0,0,0,FALSE
"FBgn0030104","FBgn0030104",0.323563531332273,0.933292798831297,-88.9019215167213,-92.3872813208745,13,7,313.789949584688,0,0,0,FALSE
"FBgn0030105","FBgn0030105",0.868430188322679,1,-39.8543292951303,-41.1044967211417,13,7,9.31123597429435,0,0,0,FALSE
"FBgn0030107","FBgn0030107",0.947622365628268,1,-57.4524247294764,-58.2860441006343,13,7,34.2914854368985,0,0,0,FALSE
"FBgn0030108","FBgn0030108",0.920817870611627,1,-63.8618254848463,-64.8557218498185,13,7,95.9906714976143,0,0,0,FALSE
"FBgn0030109","FBgn0030109",0.169625720615773,0.679057826021151,-113.528205581819,-118.063692518004,13,7,3378.41848016184,0,0,0,FALSE
"FBgn0030114","FBgn0030114",0.0689205661529128,0.468974923615818,-103.481637107213,-109.333371453959,13,7,1953.40877966578,0,0,0,FALSE
"FBgn0030116","FBgn0030116",0.0263104845203221,0.323032693387742,-96.2615792033666,-103.418989233238,13,7,527.471799392774,0,0,0,FALSE
"FBgn0030117","FBgn0030117",0.963478179371218,1,-62.1691797080192,-62.8884015098185,13,7,85.5104205532732,0,0,0,FALSE
"FBgn0030120","FBgn0030120",0.331750499384924,0.941719489739933,-82.8774371070845,-86.3192142441293,13,7,188.325212529057,0,0,0,FALSE
"FBgn0030121","FBgn0030121",0.867050449790474,1,-76.3016413907216,-77.5579610560502,13,7,414.916743586118,0,0,0,FALSE
"FBgn0030122","FBgn0030122",0.351928125599436,0.969134620013549,-74.1793646307497,-77.5169805352296,13,7,289.747271716686,0,0,0,FALSE
"FBgn0030136","FBgn0030136",0.859047462145836,1,-151.553261937502,-152.844840398836,13,7,29741.0978070645,0,0,0,FALSE
"FBgn0030137","FBgn0030137",0.92885398765535,1,-60.835441365462,-61.7843399125739,13,7,103.095623380298,0,0,0,FALSE
"FBgn0030141","FBgn0030141",0.225986376399656,0.785427842955453,-82.8008721939017,-86.8853382511409,13,7,1034.00330181362,0,0,0,FALSE
"FBgn0030148","FBgn0030148",0.823974418608312,1,-93.7383094529756,-95.1773974644394,13,7,184.95657686299,0,0,0,FALSE
"FBgn0030151","FBgn0030151",0.397580412280086,1,-110.337751756899,-113.454352089576,13,7,3456.35164856587,0,0,0,FALSE
"FBgn0030156","FBgn0030156",0.920247630201546,1,-81.0208497471225,-82.0178604530155,13,7,286.694931642275,0,0,0,FALSE
"FBgn0030157","FBgn0030157",0.927523486660022,1,-123.183538885966,-124.140038711683,13,7,2914.31653564957,0,0,0,FALSE
"FBgn0030158","FBgn0030158",0.589635617472323,1,-56.3001773580727,-58.6243625765243,13,7,34.8020518248596,0,0,0,FALSE
"FBgn0030159","FBgn0030159",0.982074082806567,1,-80.993834806992,-81.5376161234832,13,7,138.699491142878,0,0,0,FALSE
"FBgn0030160","FBgn0030160",0.844879070483585,1,-145.76985373494,-147.122257726363,13,7,12369.8215373372,0,0,0,FALSE
"FBgn0030161","FBgn0030161",0.753608960330343,1,-44.9338640063351,-46.6475392722016,13,7,10.213502378683,0,0,0,FALSE
"FBgn0030163","FBgn0030163",0.965260490056685,1,-76.741951043403,-77.4468434209235,13,7,210.31544023678,0,0,0,FALSE
"FBgn0030164","FBgn0030164",0.887524099546636,1,-82.9193684136215,-84.0818295722878,13,7,369.080725095651,0,0,0,FALSE
"FBgn0030170","FBgn0030170",0.431366380086976,1,-52.9308656432376,-55.8945895376931,13,7,19.5910412414341,0,0,0,FALSE
"FBgn0030174","FBgn0030174",0.81177776504875,1,-61.5397135950376,-63.0280145428763,13,7,100.704518697658,0,0,0,FALSE
"FBgn0030177","FBgn0030177",0.58295545620006,1,-82.9731477329727,-85.3226515693531,13,7,809.466967491491,0,0,0,FALSE
"FBgn0030178","FBgn0030178",0.846749057711433,1,-78.755490034307,-80.0999721911011,13,7,434.295545298289,0,0,0,FALSE
"FBgn0030181","FBgn0030181",0.846801692984533,1,-46.8165895977235,-48.1608483347323,13,7,13.0050761087703,0,0,0,FALSE
"FBgn0030183","FBgn0030183",0.451907198943875,1,-96.5332588558302,-99.4076698993522,13,7,1277.78338195009,0,0,0,FALSE
"FBgn0030187","FBgn0030187",0.52705751201578,1,-64.4729511533507,-67.0387166105166,13,7,66.2749744867753,0,0,0,FALSE
"FBgn0030189","FBgn0030189",0.770580640197044,1,-85.3081648600949,-86.9573215532153,13,7,601.152100169887,0,0,0,FALSE
"FBgn0030191","FBgn0030191",0.0248190677702559,0.316434439180243,-128.930528032321,-136.164766703297,13,7,4283.99477779703,0,0,0,FALSE
"FBgn0030195","FBgn0030195",0.416257522153927,1,-95.4581727456099,-98.4892776916574,13,7,547.365161173975,0,0,0,FALSE
"FBgn0030196","FBgn0030196",0.964556246606827,1,-118.445616501518,-119.156215366089,13,7,2408.54454179803,0,0,0,FALSE
"FBgn0030200","FBgn0030200",0.641156488287929,1,-54.2530724137846,-56.384484692787,13,7,21.7578223271461,0,0,0,FALSE
"FBgn0030206","FBgn0030206",0.68292041781974,1,-71.6074691336854,-73.5843994654388,13,7,314.745653687592,0,0,0,FALSE
"FBgn0030207","FBgn0030207",0.32768766106932,0.936774627046881,-85.444451001191,-88.9077560194089,13,7,233.901611522522,0,0,0,FALSE
"FBgn0030208","FBgn0030208",0.0586499755257594,0.441153320704213,-94.2758086481939,-100.352104396922,13,7,1197.62968072734,0,0,0,FALSE
"FBgn0030215","FBgn0030215",0.0279103488641961,0.330370765127082,-92.0879235253004,-99.1673883495984,13,7,431.638924676642,0,0,0,FALSE
"FBgn0030217","FBgn0030217",0.984560527003266,1,-65.1684467777021,-65.6820420642521,13,7,88.3590482128822,0,0,0,FALSE
"FBgn0030218","FBgn0030218",0.799085641065458,1,-93.9017766853903,-95.4404211171626,13,7,615.873890611289,0,0,0,FALSE
"FBgn0030221","FBgn0030221",0.0567660158979407,0.435797434549815,-81.5965480817235,-87.7179554465478,13,7,159.613286505667,0,0,0,FALSE
"FBgn0030222","FBgn0030222",0.99459910206604,1,-100.983612890171,-101.331094947642,13,7,672.51203778002,0,0,0,FALSE
"FBgn0030223","FBgn0030223",0.966560970078898,1,-103.196453934137,-103.890648039868,13,7,879.446453732957,0,0,0,FALSE
"FBgn0030224","FBgn0030224",0.116482381407669,0.58013249896519,-94.6745745400028,-99.7745236092018,13,7,508.387651907775,0,0,0,FALSE
"FBgn0030228","FBgn0030228",0.560326741395866,1,-109.53024545993,-111.966265585058,13,7,1348.54344773966,0,0,0,FALSE
"FBgn0030230","FBgn0030230",0.984826685954126,1,-59.1838636074635,-59.6940695534469,13,7,33.0287307706305,0,0,0,FALSE
"FBgn0030234","FBgn0030234",0.0849178207177897,0.513460982854948,-96.5107217965768,-102.067697641965,13,7,535.356460495935,0,0,0,FALSE
"FBgn0030237","FBgn0030237",0.939944994943752,1,-125.814766585583,-126.697568637243,13,7,4788.4941927926,0,0,0,FALSE
"FBgn0030239","FBgn0030239",0.967211517574025,1,-120.145732430254,-120.834493305985,13,7,4129.29563613368,0,0,0,FALSE
"FBgn0030240","FBgn0030240",0.0606900741699642,0.446739069062249,-87.200099662652,-93.229037031898,13,7,959.783703287406,0,0,0,FALSE
"FBgn0030241","FBgn0030241",0.0982219778319035,0.539142527366618,-97.0061308412147,-102.354376991776,13,7,462.281507043142,0,0,0,FALSE
"FBgn0030242","FBgn0030242",0.443000865522992,1,-109.195827430762,-112.10865631722,13,7,1168.12748002734,0,0,0,FALSE
"FBgn0030243","FBgn0030243",0.00387881479233111,0.131195757335779,-103.123163579489,-112.710427364467,13,7,1574.3120548284,0,0,0,FALSE
"FBgn0030244","FBgn0030244",0.857468708556282,1,-82.3906285192219,-83.6890810397518,13,7,170.633908913931,0,0,0,FALSE
"FBgn0030245","FBgn0030245",0.0314812136311241,0.34413070607075,-117.773773370992,-124.693528562408,13,7,7992.70433182956,0,0,0,FALSE
"FBgn0030246","FBgn0030246",0.23259328153182,0.79652817835414,-99.3039998563253,-103.341963658106,13,7,1622.63469567199,0,0,0,FALSE
"FBgn0030247","FBgn0030247",0.0908537516790389,0.525077086684845,-116.244947509418,-121.705371360183,13,7,1834.84463868919,0,0,0,FALSE
"FBgn0030251","FBgn0030251",0.741311777740402,1,-121.32661559378,-123.086597322935,13,7,3359.27963151613,0,0,0,FALSE
"FBgn0030257","FBgn0030257",0.813855167015151,1,-74.7164789357058,-76.1964592672369,13,7,193.110565028372,0,0,0,FALSE
"FBgn0030260","FBgn0030260",0.749189151530589,1,-40.2372223144697,-41.9675786708097,13,7,9.62814187588174,0,0,0,FALSE
"FBgn0030261","FBgn0030261",0.885510645087799,1,-97.2067139779411,-98.3786721780678,13,7,634.529898105597,0,0,0,FALSE
"FBgn0030266","FBgn0030266",1.99083163686538e-05,0.00344771932114528,-100.565857241718,-116.340349458507,13,7,1341.58189510803,0,0,0,FALSE
"FBgn0030268","FBgn0030268",0.350778200447798,0.967227135729095,-119.309333088887,-122.652767905031,13,7,2805.66514505397,0,0,0,FALSE
"FBgn0030269","FBgn0030269",0.472785883722371,1,-82.1784591211883,-84.9645080568454,13,7,618.646606223845,0,0,0,FALSE
"FBgn0030271","FBgn0030271",0.94331483483952,1,-84.9309276886906,-85.7925361976503,13,7,322.41047018538,0,0,0,FALSE
"FBgn0030272","FBgn0030272",0.877627154175481,1,-99.9325895389173,-101.141141969356,13,7,1094.10527909112,0,0,0,FALSE
"FBgn0030274","FBgn0030274",0.961202078253689,1,-86.1276323220585,-86.8646386684078,13,7,858.666637550766,0,0,0,FALSE
"FBgn0030276","FBgn0030276",0.234072987086996,0.79944488736078,-114.987770043937,-119.015467375325,13,7,2742.59967113842,0,0,0,FALSE
"FBgn0030277","FBgn0030277",0.123189447650285,0.592874593560592,-135.012077155503,-140.029533517282,13,7,6117.11870961468,0,0,0,FALSE
"FBgn0030278","FBgn0030278",0.0483277485903816,0.406935335845528,-110.28594425,-116.628225402184,13,7,1394.51675775541,0,0,0,FALSE
"FBgn0030280","FBgn0030280",0.0305470816525206,0.341405831576009,-115.020533290655,-121.980342133074,13,7,1905.09929269735,0,0,0,FALSE
"FBgn0030283","FBgn0030283",0.274458164437672,0.858824061814688,-113.970243348335,-117.73608738472,13,7,1509.62403620098,0,0,0,FALSE
"FBgn0030286","FBgn0030286",0.00594047702407284,0.161400866128237,-105.016728629986,-114.076461630686,13,7,2754.63202194254,0,0,0,FALSE
"FBgn0030289","FBgn0030289",0.0310275547794591,0.343733267070226,-88.8986990875292,-95.8377636542182,13,7,1495.21576242481,0,0,0,FALSE
"FBgn0030290","FBgn0030290",0.0868747139721312,0.516782761151977,-95.120961764954,-100.645446456124,13,7,505.354538341452,0,0,0,FALSE
"FBgn0030291","FBgn0030291",0.292355043614823,0.887458850149224,-60.4782345934162,-64.1377106641963,13,7,113.700801481632,0,0,0,FALSE
"FBgn0030292","FBgn0030292",0.866242544804813,1,-103.414119606996,-104.674031319591,13,7,1267.51180735879,0,0,0,FALSE
"FBgn0030293","FBgn0030293",0.042640368581707,0.391536446721078,-93.3348583734101,-99.847367575623,13,7,1094.33371383942,0,0,0,FALSE
"FBgn0030294","FBgn0030294",0.717090001366638,1,-82.9816027080867,-84.832004168233,13,7,328.65891085334,0,0,0,FALSE
"FBgn0030296","FBgn0030296",0.332325636364232,0.942206091518191,-102.689338377338,-106.128083683926,13,7,722.369211641743,0,0,0,FALSE
"FBgn0030300","FBgn0030300",0.896963381010533,1,-90.4978266352324,-91.6148544288052,13,7,502.210827350152,0,0,0,FALSE
"FBgn0030301","FBgn0030301",0.153250233514979,0.655456023185783,-84.7492179655107,-89.4397885941757,13,7,494.347286329536,0,0,0,FALSE
"FBgn0030304","FBgn0030304",0.88973829672013,1,-93.1280477421281,-94.27998936682,13,7,719.736258666993,0,0,0,FALSE
"FBgn0030305","FBgn0030305",0.910533531885967,1,-94.0915479299679,-95.1402098580639,13,7,997.287335481138,0,0,0,FALSE
"FBgn0030306","FBgn0030306",0.866263122500145,1,-119.134248578559,-120.39406889438,13,7,3238.16520038959,0,0,0,FALSE
"FBgn0030307","FBgn0030307",0.0137831525645422,0.255063989593143,-108.46705667624,-116.464340734022,13,7,856.123580139268,0,0,0,FALSE
"FBgn0030309","FBgn0030309",0.131046397306103,0.611680900492452,-106.671279937187,-111.597032122929,13,7,1628.79928779047,0,0,0,FALSE
"FBgn0030310","FBgn0030310",0.167886366113388,0.676514496775407,-99.3019678807615,-103.853297573225,13,7,695.00127021938,0,0,0,FALSE
"FBgn0030311","FBgn0030311",0.873725511418259,1,-52.728662076716,-53.9550019485008,13,7,43.5459523624382,0,0,0,FALSE
"FBgn0030313","FBgn0030313",0.024345857547816,0.314906128333211,-101.262226294249,-108.521761352299,13,7,784.84315257695,0,0,0,FALSE
"FBgn0030314","FBgn0030314",0.997543623669039,1,-77.7101993463949,-77.9718371554176,13,7,493.043849784181,0,0,0,FALSE
"FBgn0030316","FBgn0030316",0.883636948081379,1,-79.2514766923606,-80.4322158180958,13,7,456.864133577962,0,0,0,FALSE
"FBgn0030317","FBgn0030317",0.629429152858468,1,-44.8566745975627,-47.0316579296867,13,7,16.8465601238409,0,0,0,FALSE
"FBgn0030318","FBgn0030318",0.150244157663459,0.648341737985028,-94.6045102684034,-99.3251006590951,13,7,826.828919836967,0,0,0,FALSE
"FBgn0030319","FBgn0030319",0.468652261856529,1,-106.928639174227,-109.732002805718,13,7,958.268351802514,0,0,0,FALSE
"FBgn0030320","FBgn0030320",0.597455248884176,1,-97.7536784094654,-100.048338988915,13,7,926.50370685529,0,0,0,FALSE
"FBgn0030321","FBgn0030321",0.0990889873774492,0.540953801431298,-107.552882000321,-112.888433557006,13,7,2390.75618931049,0,0,0,FALSE
"FBgn0030323","FBgn0030323",0.990516873153108,1,-71.2773794018017,-71.7048854635991,13,7,263.401253640543,0,0,0,FALSE
"FBgn0030326","FBgn0030326",0.974173137231354,1,-77.6180030700573,-78.2446256438241,13,7,159.244125261968,0,0,0,FALSE
"FBgn0030327","FBgn0030327",0.623715992404396,1,-106.982596058593,-109.178858982739,13,7,1961.31557177963,0,0,0,FALSE
"FBgn0030328","FBgn0030328",4.99586989336594e-06,0.00118571467994582,-110.221481520249,-127.555747353388,13,7,3201.13174445895,0,0,0,FALSE
"FBgn0030329","FBgn0030329",0.428078137323477,1,-108.907835454788,-111.886096418324,13,7,4810.97911641774,0,0,0,FALSE
"FBgn0030330","FBgn0030330",0.0790577004585512,0.496210210453202,-82.1911608523229,-87.8496937207678,13,7,980.378850327363,0,0,0,FALSE
"FBgn0030331","FBgn0030331",0.842064235478325,1,-98.632618712803,-99.9968909929321,13,7,351.623521309317,0,0,0,FALSE
"FBgn0030332","FBgn0030332",0.581241656863161,1,-108.073002177864,-110.429016683016,13,7,951.127073822271,0,0,0,FALSE
"FBgn0030334","FBgn0030334",0.471645363819881,1,-66.3451541018562,-69.1359718870336,13,7,104.827025272202,0,0,0,FALSE
"FBgn0030336","FBgn0030336",0.241677539846057,0.811878130952369,-110.991562666482,-114.967316606945,13,7,2413.91597170021,0,0,0,FALSE
"FBgn0030339","FBgn0030339",0.966292318991336,1,-106.511558485064,-107.207980167744,13,7,1098.01687036025,0,0,0,FALSE
