"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"FBgn0031894","FBgn0031894",0.746636615748844,1,-62.9155099847446,-64.6554801182077,13,7,89.4737954588898,0,0,0,FALSE
"FBgn0031895","FBgn0031895",0.0712671612329576,0.410849756585058,-78.6392360383565,-84.4440288126218,13,7,481.586855106582,0,0,0,FALSE
"FBgn0031896","FBgn0031896",0.581046369654147,1,-107.054817106029,-109.411573905855,13,7,1700.55871705049,0,0,0,FALSE
"FBgn0031897","FBgn0031897",0.0867067583762517,0.472985873604461,-116.511431581158,-122.03867861022,13,7,4640.88694431707,0,0,0,FALSE
"FBgn0031902","FBgn0031902",0.797516171044718,1,-85.3577625737525,-86.9025776674708,13,7,394.921173456761,0,0,0,FALSE
"FBgn0031904","FBgn0031904",0.960572564374602,1,-81.5548243928982,-82.2966544426369,13,7,482.807398232541,0,0,0,FALSE
"FBgn0031905","FBgn0031905",0.000101067672892538,0.00453515564720047,-106.219144688631,-120.135059928083,13,7,1344.48228414208,0,0,0,FALSE
"FBgn0031906","FBgn0031906",0.99568253473366,1,-66.6345906644267,-66.9549406739198,13,7,53.6269933110664,0,0,0,FALSE
"FBgn0031907","FBgn0031907",0.0971106451597486,0.512760318315219,-123.090251432276,-128.454918479384,13,7,4740.58772295157,0,0,0,FALSE
"FBgn0031908","FBgn0031908",0.61878369154393,1,-111.217956323044,-113.432622854199,13,7,1848.10570056977,0,0,0,FALSE
"FBgn0031909","FBgn0031909",0.999244205080337,1,-85.4747425172971,-85.6475374021821,13,7,512.000880924855,0,0,0,FALSE
"FBgn0031910","FBgn0031910",0.844551909285406,1,-113.320719717637,-114.67450656469,13,7,573.786637400041,0,0,0,FALSE
"FBgn0031912","FBgn0031912",0.637524302470765,1,-122.625830635227,-124.770723537095,13,7,9820.87719079667,0,0,0,FALSE
"FBgn0031913","FBgn0031913",1.49490304294653e-05,0.00146385505666994,-109.760502577863,-125.859696501186,13,7,3968.66618262755,0,0,0,FALSE
"FBgn0031914","FBgn0031914",0.780293677489871,1,-126.472204907584,-128.084047041391,13,7,6247.88383072172,0,0,0,FALSE
"FBgn0031918","FBgn0031918",0.97655689311744,1,-93.6150216454731,-94.2183273714947,13,7,150.209675679374,0,0,0,FALSE
"FBgn0031920","FBgn0031920",0.000183998085313137,0.00658957848756998,-114.353214928801,-127.575156758025,13,7,2835.82735187322,0,0,0,FALSE
"FBgn0031925","FBgn0031925",0.166341190401542,0.732416071407243,-93.3356272513281,-97.9011500210735,13,7,437.916699975552,0,0,0,FALSE
"FBgn0031926","FBgn0031926",0.916874726702691,1,-54.0917422450322,-55.1069789412009,13,7,45.6777830725679,0,0,0,FALSE
"FBgn0031929","FBgn0031929",0.820007210914166,1,-101.204378041144,-102.659571856255,13,7,268.029208059425,0,0,0,FALSE
"FBgn0031930","FBgn0031930",0.958569779850628,1,-76.1283029823889,-76.8852240331732,13,7,70.816071795709,0,0,0,FALSE
"FBgn0031935","FBgn0031935",0.499625493417627,1,-74.1314537784839,-76.8070330995825,13,7,235.24507985688,0,0,0,FALSE
"FBgn0031936","FBgn0031936",0.486480106751919,1,-104.91275786402,-107.642034855831,13,7,1609.44879546732,0,0,0,FALSE
"FBgn0031937","FBgn0031937",0.491633902657898,1,-100.06459960542,-102.772734243417,13,7,1322.37793670016,0,0,0,FALSE
"FBgn0031939","FBgn0031939",0.384610514865366,1,-87.48114371093,-90.6586856204553,13,7,441.625272967649,0,0,0,FALSE
"FBgn0031940","FBgn0031940",0.534709351541957,1,-117.487882009125,-120.023501057615,13,7,895.920888092567,0,0,0,FALSE
"FBgn0031941","FBgn0031941",0.00283221723157055,0.0386545203642128,-96.0098657183266,-105.982492838795,13,7,715.05521958689,0,0,0,FALSE
"FBgn0031942","FBgn0031942",0.482850278650907,1,-129.81807257446,-132.562312025272,13,7,1642.76899924061,0,0,0,FALSE
"FBgn0031945","FBgn0031945",0.516095244591355,1,-74.8341922890059,-77.4435007884977,13,7,60.5949036137839,0,0,0,FALSE
"FBgn0031946","FBgn0031946",0.00380078001521035,0.047350820776682,-114.228247849188,-123.840510162413,13,7,2341.27689560471,0,0,0,FALSE
"FBgn0031947","FBgn0031947",0.999463187942451,1,-84.3160267325452,-84.4694597540653,13,7,681.886391779556,0,0,0,FALSE
"FBgn0031948","FBgn0031948",0.995035788870833,1,-84.7627302809051,-85.0997126822179,13,7,345.901378521882,0,0,0,FALSE
"FBgn0031950","FBgn0031950",0.991460314394041,1,-108.698785769171,-109.10997239004,13,7,3522.78203409361,0,0,0,FALSE
"FBgn0031951","FBgn0031951",0.849485730381884,1,-89.8694978922958,-91.2023310779401,13,7,1055.70447867856,0,0,0,FALSE
"FBgn0031952","FBgn0031952",0.120951389803529,0.591163110442867,-121.094025191707,-126.13855368555,13,7,3943.80832369023,0,0,0,FALSE
"FBgn0031954","FBgn0031954",0.213471953907449,0.844181804734821,-91.6068968114151,-95.7826003971395,13,7,570.618709308429,0,0,0,FALSE
"FBgn0031955","FBgn0031955",0.922914072335809,1,-49.1159565689188,-50.0983190127512,13,7,14.8677788456523,0,0,0,FALSE
"FBgn0031959","FBgn0031959",0.980090132633294,1,-66.8970043835826,-67.4632247603466,13,7,90.7637342691766,0,0,0,FALSE
"FBgn0031961","FBgn0031961",0.992365622149323,1,-44.1272115823791,-44.5217067720579,13,7,14.5614875922958,0,0,0,FALSE
"FBgn0031968","FBgn0031968",0.908634380361076,1,-94.8513484194063,-95.9098238650633,13,7,1526.7203164078,0,0,0,FALSE
"FBgn0031969","FBgn0031969",0.694276472299314,1,-102.987239506546,-104.922192297373,13,7,984.323985131399,0,0,0,FALSE
"FBgn0031970","FBgn0031970",0.814713131480612,1,-39.972601179488,-41.4491380260452,13,7,7.13685770054339,0,0,0,FALSE
"FBgn0031971","FBgn0031971",0.40655752106047,1,-92.9142222120749,-95.9894105038279,13,7,960.247794950524,0,0,0,FALSE
"FBgn0031972","FBgn0031972",0.940152842563704,1,-84.0817538725495,-84.9632653012949,13,7,445.651562044549,0,0,0,FALSE
"FBgn0031973","FBgn0031973",0.149422359503417,0.682440084842253,-93.1355708800962,-97.8644591550261,13,7,815.65948816013,0,0,0,FALSE
"FBgn0031974","FBgn0031974",0.991367316178925,1,-69.6895596878358,-70.102400616415,13,7,152.983694857611,0,0,0,FALSE
"FBgn0031975","FBgn0031975",0.718890199304221,1,-97.233555605776,-99.0772650518182,13,7,758.702788118176,0,0,0,FALSE
"FBgn0031976","FBgn0031976",0.967390811616163,1,-40.9674430818743,-41.6546966300701,13,7,9.02478854855468,0,0,0,FALSE
"FBgn0031977","FBgn0031977",0.990113860219885,1,-90.7867987511715,-91.2209854256791,13,7,773.453374000341,0,0,0,FALSE
"FBgn0031979","FBgn0031979",0.866388171401501,1,-74.8718167266552,-76.1310815264773,13,7,251.921618953479,0,0,0,FALSE
"FBgn0031980","FBgn0031980",0.0895495944326916,0.48373347039249,-145.87674203229,-151.357876266989,13,7,19123.8565280295,0,0,0,FALSE
"FBgn0031981","FBgn0031981",0.835478229771405,1,-106.459051705242,-107.850841991768,13,7,1351.76899691197,0,0,0,FALSE
"FBgn0031985","FBgn0031985",0.724624047758027,1,-106.625993277422,-108.448361645157,13,7,2413.68514028115,0,0,0,FALSE
"FBgn0031986","FBgn0031986",0.00025976206359343,0.00855870159176189,-84.4717118214936,-97.2917738437725,13,7,316.151116914142,0,0,0,FALSE
"FBgn0031987","FBgn0031987",0.330027092406798,1,-104.226973937387,-107.677859145813,13,7,2018.93821786436,0,0,0,FALSE
"FBgn0031988","FBgn0031988",0.960513390157594,1,-94.5489307958036,-95.2912122441003,13,7,1070.21483810678,0,0,0,FALSE
"FBgn0031990","FBgn0031990",0.991809498685237,1,-123.158397381314,-123.56327589566,13,7,3328.32928918719,0,0,0,FALSE
"FBgn0031992","FBgn0031992",0.388702260246987,1,-91.7124876246881,-94.8706568199892,13,7,796.731281394309,0,0,0,FALSE
"FBgn0031995","FBgn0031995",0.980886834894505,1,-110.002523174662,-110.559889205938,13,7,3049.41786078412,0,0,0,FALSE
"FBgn0031996","FBgn0031996",0.337761998288078,1,-92.693683961623,-96.1039592794103,13,7,977.801219506113,0,0,0,FALSE
"FBgn0031997","FBgn0031997",0.35429621514244,1,-81.7880712210689,-85.1137465331296,13,7,709.614375867461,0,0,0,FALSE
"FBgn0031998","FBgn0031998",0.866090520286165,1,-103.840742276444,-105.101329060954,13,7,1458.3402861702,0,0,0,FALSE
"FBgn0031999","FBgn0031999",0.704162701181428,1,-47.4027599183679,-49.3011213485328,13,7,11.4977441395565,0,0,0,FALSE
"FBgn0032000","FBgn0032000",0.76685686058991,1,-86.3610506228248,-88.0244326732627,13,7,1138.4465981558,0,0,0,FALSE
"FBgn0032001","FBgn0032001",0.488539281347414,1,-108.264762126326,-110.985577601423,13,7,2197.36284184819,0,0,0,FALSE
"FBgn0032002","FBgn0032002",0.992354435752366,1,-117.335742562005,-117.730450945942,13,7,865.106864504842,0,0,0,FALSE
"FBgn0032003","FBgn0032003",0.00694053892952213,0.0731840110166403,-104.890880774626,-113.756428837203,13,7,1470.32037232298,0,0,0,FALSE
"FBgn0032004","FBgn0032004",0.0328942474761921,0.230770614934428,-100.672840453847,-107.534095069797,13,7,1005.92649421977,0,0,0,FALSE
"FBgn0032005","FBgn0032005",0.994291404079263,1,-110.259934863249,-110.614511274167,13,7,3021.40838181707,0,0,0,FALSE
"FBgn0032006","FBgn0032006",0.977795366420905,1,-113.288906886226,-113.879587093758,13,7,2664.96203109782,0,0,0,FALSE
"FBgn0032008","FBgn0032008",0.719979796688536,1,-88.6283523441225,-90.4680095123216,13,7,266.800846335755,0,0,0,FALSE
"FBgn0032010","FBgn0032010",0.885200416014375,1,-100.158765464485,-101.332181269442,13,7,2054.38138277196,0,0,0,FALSE
"FBgn0032013","FBgn0032013",0.998875705441879,1,-71.4792335302244,-71.6777465124445,13,7,187.436412329599,0,0,0,FALSE
"FBgn0032014","FBgn0032014",0.75582489409508,1,-81.7207049630635,-83.4259995940297,13,7,561.309285578579,0,0,0,FALSE
"FBgn0032015","FBgn0032015",0.55141505909765,1,-103.662053017437,-106.132503714739,13,7,2116.03899584602,0,0,0,FALSE
"FBgn0032016","FBgn0032016",0.999651600578402,1,-76.4585779810572,-76.5907204236731,13,7,229.348798106447,0,0,0,FALSE
"FBgn0032017","FBgn0032017",0.996311145451444,1,-78.4536657444403,-78.7563262193929,13,7,223.128306058518,0,0,0,FALSE
"FBgn0032018","FBgn0032018",0.419121998195346,1,-97.984611933408,-101.002825025426,13,7,1529.50992447739,0,0,0,FALSE
"FBgn0032020","FBgn0032020",0.394252466609252,1,-73.8854830653934,-77.0175921157875,13,7,346.374317359103,0,0,0,FALSE
"FBgn0032021","FBgn0032021",0.505434484823605,1,-90.5587896304221,-93.2108722614109,13,7,282.387485980762,0,0,0,FALSE
"FBgn0032022","FBgn0032022",0.062683377954192,0.376880782092121,-91.3145434022009,-97.2986127301251,13,7,500.165782840768,0,0,0,FALSE
"FBgn0032023","FBgn0032023",0.854291655033915,1,-44.5523587338325,-45.8645679570865,13,7,10.1775343615616,0,0,0,FALSE
"FBgn0032025","FBgn0032025",0.434973499917983,1,-123.769606388571,-126.717462098566,13,7,2835.95037265545,0,0,0,FALSE
"FBgn0032026","FBgn0032026",0.89512142910603,1,-92.2173957525949,-93.3434136486822,13,7,979.235313378333,0,0,0,FALSE
"FBgn0032029","FBgn0032029",0.94759761127238,1,-133.470810819134,-134.304594148255,13,7,9992.82510693268,0,0,0,FALSE
"FBgn0032030","FBgn0032030",0.82359529725834,1,-79.2025780080337,-80.6432094640654,13,7,526.24790973542,0,0,0,FALSE
"FBgn0032031","FBgn0032031",0.750401001094265,1,-77.7037380472922,-79.4295251271599,13,7,332.021603307801,0,0,0,FALSE
"FBgn0032032","FBgn0032032",0.807586186186223,1,-84.9589770192869,-86.4639948978171,13,7,401.523499579102,0,0,0,FALSE
"FBgn0032033","FBgn0032033",0.97968266627232,1,-71.8579374653419,-72.428610460568,13,7,260.991968305883,0,0,0,FALSE
"FBgn0032034","FBgn0032034",0.720723729185192,1,-70.3995292042007,-72.2364188229154,13,7,130.02422843682,0,0,0,FALSE
"FBgn0032036","FBgn0032036",0.641080066909658,1,-90.5462855876786,-92.6779813805605,13,7,959.365968789888,0,0,0,FALSE
"FBgn0032039","FBgn0032039",0.0188706521237362,0.153733429544509,-101.508095617458,-109.100249240383,13,7,946.732327801815,0,0,0,FALSE
"FBgn0032040","FBgn0032040",0.150126066703764,0.684314880225523,-70.1734739911742,-74.8952543334445,13,7,40.0861402998642,0,0,0,FALSE
"FBgn0032042","FBgn0032042",0.987681907129726,1,-85.3986636919449,-85.8701511162424,13,7,567.878846771029,0,0,0,FALSE
"FBgn0032047","FBgn0032047",0.000460836482258654,0.012263927872766,-106.699415076718,-118.846976130618,13,7,1780.00886918431,0,0,0,FALSE
"FBgn0032048","FBgn0032048",0.312175634737845,1,-64.0446006241499,-67.5919646511158,13,7,32.2688895066742,0,0,0,FALSE
"FBgn0032049","FBgn0032049",0.294965574455551,0.999129883672249,-145.609385208543,-149.253769972835,13,7,5139.61551944256,0,0,0,FALSE
"FBgn0032050","FBgn0032050",0.957000506685071,1,-99.1443712836461,-99.9128602702244,13,7,900.51663256583,0,0,0,FALSE
"FBgn0032051","FBgn0032051",0.988490062993229,1,-83.1156695982825,-83.5752781015402,13,7,465.876088597812,0,0,0,FALSE
"FBgn0032052","FBgn0032052",0.250253446789919,0.920962133977209,-79.6039158380613,-83.5226556811992,13,7,606.293049978197,0,0,0,FALSE
"FBgn0032053","FBgn0032053",0.997940216598192,1,-77.1910623153384,-77.4368202720467,13,7,483.724601984098,0,0,0,FALSE
"FBgn0032054","FBgn0032054",0.377162912689051,1,-107.624234145806,-110.837399370431,13,7,2254.52435252004,0,0,0,FALSE
"FBgn0032055","FBgn0032055",0.659593144866191,1,-167.279586178124,-169.342721444009,13,7,84802.2155588805,0,0,0,FALSE
"FBgn0032059","FBgn0032059",0.766397848742042,1,-84.0403771975364,-85.7055098633742,13,7,525.004148362239,0,0,0,FALSE
"FBgn0032061","FBgn0032061",0.000816505011552181,0.0174588489036585,-127.610998387391,-139.081464801796,13,7,5838.18340551241,0,0,0,FALSE
"FBgn0032065","FBgn0032065",0.18962114009118,0.791671086671676,-87.458093122178,-91.8207877209542,13,7,398.901375859907,0,0,0,FALSE
"FBgn0032066","FBgn0032066",0.819031635586413,1,-79.1211480228185,-80.5802874285824,13,7,66.9078959272271,0,0,0,FALSE
"FBgn0032067","FBgn0032067",0.828523162007148,1,-35.1175792388282,-36.5380750141174,13,7,3.98593179879936,0,0,0,FALSE
"FBgn0032068","FBgn0032068",0.87337366281063,1,-106.027904334347,-107.255838390737,13,7,372.068023862409,0,0,0,FALSE
"FBgn0032069","FBgn0032069",0.958330871316434,1,-123.946951555624,-124.705647836668,13,7,1117.18942160887,0,0,0,FALSE
"FBgn0032072","FBgn0032072",0.988152647134998,1,-53.3879991156677,-53.8526239496177,13,7,35.3920339585439,0,0,0,FALSE
"FBgn0032074","FBgn0032074",0.558946548504682,1,-93.5147856880867,-95.9561240235693,13,7,257.221626715292,0,0,0,FALSE
"FBgn0032075","FBgn0032075",0.932391761310784,1,-134.347326026345,-135.2756931444,13,7,8519.94711254438,0,0,0,FALSE
"FBgn0032076","FBgn0032076",0.926819647155692,1,-135.761148563887,-136.721644082002,13,7,11388.9613621101,0,0,0,FALSE
"FBgn0032077","FBgn0032077",0.895624249300602,1,-78.6585470160007,-79.7821170402716,13,7,322.309457675492,0,0,0,FALSE
"FBgn0032078","FBgn0032078",0.983615302330026,1,-97.0249056942194,-97.5502778082706,13,7,682.226114872789,0,0,0,FALSE
"FBgn0032079","FBgn0032079",0.928829223150712,1,-109.07991390815,-110.028954520332,13,7,991.296763556357,0,0,0,FALSE
"FBgn0032080","FBgn0032080",0.917351480459843,1,-92.7141306967763,-93.7268109242723,13,7,386.955962553097,0,0,0,FALSE
"FBgn0032082","FBgn0032082",0.850003737120858,1,-61.3827250566074,-62.7133456734609,13,7,31.6097983921386,0,0,0,FALSE
"FBgn0032083","FBgn0032083",0.0917225657385442,0.492481245412897,-56.215329053133,-61.6621052643427,13,7,43.2010176390077,0,0,0,FALSE
"FBgn0032084","FBgn0032084",0.0722534816920152,0.414488121316382,-82.7774663732541,-88.5629521474006,13,7,410.318171103463,0,0,0,FALSE
"FBgn0032085","FBgn0032085",0.833276939133593,1,-80.7368977632307,-82.1378112417248,13,7,96.7299102868276,0,0,0,FALSE
"FBgn0032087","FBgn0032087",0.947977905638655,1,-110.305749719865,-111.137010042469,13,7,739.18456696051,0,0,0,FALSE
"FBgn0032088","FBgn0032088",0.979411601593692,1,-108.63459041094,-109.208198183208,13,7,494.571415437114,0,0,0,FALSE
"FBgn0032090","FBgn0032090",0.0159051487928006,0.135309719651025,-94.1440020056684,-101.957277797752,13,7,644.879679504167,0,0,0,FALSE
"FBgn0032094","FBgn0032094",0.142288709547205,0.659266377779062,-74.184293946462,-78.9869383024443,13,7,94.1970189968905,0,0,0,FALSE
"FBgn0032095","FBgn0032095",0.965397986691121,1,-50.7791071276598,-51.4828783779847,13,7,17.1607715329751,0,0,0,FALSE
"FBgn0032100","FBgn0032100",0.967400248855937,1,-44.7135083343434,-45.4006824233029,13,7,13.637447101559,0,0,0,FALSE
"FBgn0032101","FBgn0032101",0.770903004211119,1,-95.6525020839271,-97.3004253046929,13,7,938.319466800146,0,0,0,FALSE
"FBgn0032104","FBgn0032104",0.00114920782955498,0.0215138465738749,-72.9512260480214,-84.013830592655,13,7,103.772161086681,0,0,0,FALSE
"FBgn0032105","FBgn0032105",0.00111860357655588,0.021224728989024,-77.3507042245124,-88.445613063133,13,7,169.583137460657,0,0,0,FALSE
"FBgn0032109","FBgn0032109",0.011169410190747,0.103562525803534,-92.3238644131743,-100.589499054296,13,7,455.855630530036,0,0,0,FALSE
"FBgn0032110","FBgn0032110",0.00285425073649203,0.0388398656592127,-99.4123211349363,-109.375487885066,13,7,1090.71283932912,0,0,0,FALSE
"FBgn0032111","FBgn0032111",0.007969766319228,0.0808114683332004,-90.6130217994229,-99.3052026700651,13,7,719.898334294157,0,0,0,FALSE
"FBgn0032115","FBgn0032115",0.00278250772415111,0.0382581993024992,-96.39992113678,-106.394158216881,13,7,620.276916871206,0,0,0,FALSE
"FBgn0032116","FBgn0032116",0.82213456495719,1,-102.246716167933,-103.693285823962,13,7,478.176601967386,0,0,0,FALSE
"FBgn0032117","FBgn0032117",0.00708291562306884,0.0742937514122211,-112.144724933036,-120.984861089919,13,7,2250.6258829164,0,0,0,FALSE
"FBgn0032119","FBgn0032119",0.968343776754272,1,-53.5268701727981,-54.206038107699,13,7,18.9854429217804,0,0,0,FALSE
"FBgn0032120","FBgn0032120",0.703338422271535,1,-102.037090380415,-103.938505037979,13,7,1269.42960263471,0,0,0,FALSE
"FBgn0032122","FBgn0032122",0.299188442110398,1,-153.35854261395,-156.978730536008,13,7,24228.6040366084,0,0,0,FALSE
"FBgn0032123","FBgn0032123",0.844859904390553,1,-120.514910328423,-121.867395356942,13,7,5172.31461770049,0,0,0,FALSE
"FBgn0032124","FBgn0032124",0.24834276543332,0.91799894034326,-90.6944608562494,-94.625765314303,13,7,244.893330836292,0,0,0,FALSE
"FBgn0032129","FBgn0032129",0.85921386873767,1,-122.357183449939,-123.648035854048,13,7,3737.43173576457,0,0,0,FALSE
"FBgn0032130","FBgn0032130",0.749141396299254,1,-88.279516447366,-90.0100527976825,13,7,804.185951461202,0,0,0,FALSE
"FBgn0032131","FBgn0032131",0.00118509287139614,0.0219799410306757,-90.8601549907023,-101.885938844609,13,7,390.572445512761,0,0,0,FALSE
"FBgn0032135","FBgn0032135",5.20093949295962e-05,0.00308629213541742,-95.9774779344106,-110.657214578714,13,7,1260.87143623787,0,0,0,FALSE
"FBgn0032136","FBgn0032136",0.864027468344698,1,-124.374233429558,-125.643955120232,13,7,3963.61626512083,0,0,0,FALSE
"FBgn0032138","FBgn0032138",0.689405332988716,1,-129.458084118208,-131.411048004196,13,7,9783.08197419059,0,0,0,FALSE
"FBgn0032139","FBgn0032139",0.705040368213055,1,-82.8007945932926,-84.6959044909635,13,7,354.572922562525,0,0,0,FALSE
"FBgn0032140","FBgn0032140",0.985185725845069,1,-102.059971291899,-102.565551264989,13,7,880.679244877332,0,0,0,FALSE
"FBgn0032144","FBgn0032144",0.999984716058263,1,-140.851555527577,-140.897167140628,13,7,2826.93227217762,0,0,0,FALSE
"FBgn0032147","FBgn0032147",0.0260984062803936,0.196270667639287,-90.1385222434426,-97.30660085168,13,7,515.337364234198,0,0,0,FALSE
"FBgn0032149","FBgn0032149",0.693151313431198,1,-79.2269583327544,-81.1660722672319,13,7,273.784821694302,0,0,0,FALSE
"FBgn0032150","FBgn0032150",0.491235666348209,1,-66.5584426928284,-69.2682068176308,13,7,106.725491827054,0,0,0,FALSE
"FBgn0032151","FBgn0032151",0.359886032584864,1,-46.233256544472,-49.5309692270717,13,7,13.1412179797219,0,0,0,FALSE
"FBgn0032153","FBgn0032153",0.987754629410856,1,-65.0334317569412,-65.5038690067916,13,7,74.6482254091012,0,0,0,FALSE
"FBgn0032154","FBgn0032154",0.996396630900751,1,-70.9990152090911,-71.2991314361374,13,7,186.664686718381,0,0,0,FALSE
"FBgn0032156","FBgn0032156",0.990677454534877,1,-127.095654666593,-127.520452587519,13,7,6364.99259631961,0,0,0,FALSE
"FBgn0032157","FBgn0032157",0.99993601348095,1,-82.9993561641739,-83.0733910726938,13,7,637.358001623682,0,0,0,FALSE
"FBgn0032160","FBgn0032160",0.244171976065397,0.909131600531511,-103.999713942675,-107.958718251899,13,7,1736.98481333248,0,0,0,FALSE
"FBgn0032161","FBgn0032161",0.186012823117509,0.781499418576203,-88.270159476584,-92.6628490617003,13,7,637.849774352995,0,0,0,FALSE
"FBgn0032162","FBgn0032162",0.181190746598274,0.76892557115118,-114.646882121687,-119.080437595925,13,7,3147.06705436816,0,0,0,FALSE
"FBgn0032163","FBgn0032163",0.0195706414813076,0.158226150498124,-74.7251009193586,-82.269935367258,13,7,195.168052320627,0,0,0,FALSE
"FBgn0032166","FBgn0032166",0.67391937149613,1,-89.9506060981483,-91.9607921649257,13,7,773.234108321816,0,0,0,FALSE
"FBgn0032167","FBgn0032167",0.998352433668567,1,-85.8618163764324,-86.0888958216658,13,7,210.34931584941,0,0,0,FALSE
"FBgn0032168","FBgn0032168",0.64775418430635,1,-77.7627772035948,-79.8697304295609,13,7,326.166651290042,0,0,0,FALSE
"FBgn0032169","FBgn0032169",0.938575464643927,1,-82.0430398196711,-82.9342938729309,13,7,330.182498941637,0,0,0,FALSE
"FBgn0032170","FBgn0032170",0.407529904780424,1,-106.920951267683,-109.991689928501,13,7,2967.3430015677,0,0,0,FALSE
"FBgn0032171","FBgn0032171",0.832801046031846,1,-83.0792521777589,-84.4821332857658,13,7,504.854731227033,0,0,0,FALSE
"FBgn0032172","FBgn0032172",0.982900739608569,1,-95.1898959478642,-95.7239189039695,13,7,1546.073985761,0,0,0,FALSE
"FBgn0032175","FBgn0032175",0.000319107310394718,0.00975646215602016,-87.1523723775616,-99.731716316252,13,7,310.843876762508,0,0,0,FALSE
"FBgn0032176","FBgn0032176",0.018883203514715,0.153733429544509,-85.2847128805042,-92.876003357468,13,7,325.567832067406,0,0,0,FALSE
"FBgn0032178","FBgn0032178",0.889153599941219,1,-72.0564897743876,-73.2112171166284,13,7,152.906671401189,0,0,0,FALSE
"FBgn0032181","FBgn0032181",0.582279214057427,1,-66.4615482468888,-68.8136203468448,13,7,69.6312302532426,0,0,0,FALSE
"FBgn0032187","FBgn0032187",0.975740972036897,1,-104.412967676995,-105.024393353704,13,7,668.804250935018,0,0,0,FALSE
"FBgn0032188","FBgn0032188",1.55109555075883e-06,0.000439181785185642,-65.8241602328137,-84.465415339558,13,7,76.3640397987437,0,0,0,FALSE
"FBgn0032189","FBgn0032189",0.502856050807085,1,-76.852435849167,-79.5149309752637,13,7,332.177952996225,0,0,0,FALSE
"FBgn0032191","FBgn0032191",0.994755451951146,1,-97.9244454427326,-98.2682291985459,13,7,1496.96636593959,0,0,0,FALSE
"FBgn0032192","FBgn0032192",0.577201348554499,1,-100.512612051849,-102.884001135157,13,7,682.369826607675,0,0,0,FALSE
"FBgn0032193","FBgn0032193",0.616107916730693,1,-74.6008640570312,-76.8255281403735,13,7,292.242164128755,0,0,0,FALSE
"FBgn0032194","FBgn0032194",0.819383322657598,1,-83.180139327747,-84.6378570478519,13,7,632.824564806936,0,0,0,FALSE
"FBgn0032195","FBgn0032195",0.892635149880808,1,-75.0872758850772,-76.2253302450283,13,7,226.312289536032,0,0,0,FALSE
"FBgn0032196","FBgn0032196",0.990970946507594,1,-83.7406548244457,-84.1604315638057,13,7,666.011163500012,0,0,0,FALSE
"FBgn0032197","FBgn0032197",0.902120000513824,1,-81.124520912117,-82.2160314022994,13,7,565.46912117891,0,0,0,FALSE
"FBgn0032198","FBgn0032198",0.621506148919582,1,-117.843332706221,-120.047837195012,13,7,4062.21722486748,0,0,0,FALSE
"FBgn0032200","FBgn0032200",0.400193875291464,1,-90.9508778983657,-94.0553592676738,13,7,1101.12825099309,0,0,0,FALSE
"FBgn0032202","FBgn0032202",0.730437988629772,1,-93.3579932827279,-95.1586770062799,13,7,1115.36043780516,0,0,0,FALSE
"FBgn0032204","FBgn0032204",0.930697861626961,1,-82.1412141032033,-83.0794712583107,13,7,525.395516960918,0,0,0,FALSE
"FBgn0032205","FBgn0032205",0.731915036415811,1,-76.3192402881992,-78.1144069146103,13,7,325.823283100598,0,0,0,FALSE
"FBgn0032208","FBgn0032208",0.341391626509362,1,-124.829770226392,-128.221222491344,13,7,8432.46381738385,0,0,0,FALSE
"FBgn0032209","FBgn0032209",0.500608996841641,1,-65.430902786198,-68.1024942354198,13,7,132.233380860866,0,0,0,FALSE
"FBgn0032210","FBgn0032210",0.155443431386127,0.701700312604749,-101.026678071054,-105.695668389086,13,7,1641.42313347421,0,0,0,FALSE
"FBgn0032211","FBgn0032211",0.98773896360463,1,-42.1277772279665,-42.5984410088627,13,7,6.63679239129035,0,0,0,FALSE
"FBgn0032213","FBgn0032213",0.348530841082412,1,-116.137303367832,-119.492149850917,13,7,3565.8999041357,0,0,0,FALSE
"FBgn0032214","FBgn0032214",0.500782760937185,1,-101.505676420362,-104.176563713483,13,7,1610.84517534623,0,0,0,FALSE
"FBgn0032216","FBgn0032216",0.743172072219461,1,-112.389992805382,-114.142989720624,13,7,3181.46023064338,0,0,0,FALSE
"FBgn0032217","FBgn0032217",0.281150469647365,0.978952738852373,-95.1086362148906,-98.8340911521496,13,7,2230.99439004111,0,0,0,FALSE
"FBgn0032218","FBgn0032218",0.709557424056036,1,-108.49911591687,-110.377481591426,13,7,2829.03667318409,0,0,0,FALSE
"FBgn0032219","FBgn0032219",0.00860329398577019,0.0855624472178551,-106.302323776494,-114.898269400899,13,7,1919.56444760661,0,0,0,FALSE
"FBgn0032221","FBgn0032221",0.998106032451288,1,-64.5843772001035,-64.8229304488119,13,7,64.4562015718934,0,0,0,FALSE
"FBgn0032222","FBgn0032222",0.576888684581649,1,-99.4117453278558,-101.784325718862,13,7,1494.72002256308,0,0,0,FALSE
"FBgn0032223","FBgn0032223",0.856081938515991,1,-92.3279529285749,-93.6324225878266,13,7,683.540326209597,0,0,0,FALSE
"FBgn0032224","FBgn0032224",0.32638692691867,1,-96.6241392181155,-100.094377981826,13,7,1276.24453519805,0,0,0,FALSE
"FBgn0032225","FBgn0032225",0.961959711756661,1,-47.2660988069868,-47.9972463079329,13,7,14.799829085318,0,0,0,FALSE
